pdb_id,run_name,run_date,structure_type,datasets,source_results_file,slurm_job_id,slurm_task_id,date_utc,conda_env,charmm_path,pac_workers,pac_timeout_budget_s,pac_timeout_detail,tapbs_timeout_override,ph7_only,protocol,salt_bridge_cutoff,topology_files,parameter_files,n_atoms_retained,n_titratable_calc,karlsberg_dir_exists,pac_runs_converged,pac_total_iterations,pac_max_final_hamming,uniprot_id
1ypt,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/1ypt_results.txt,8493572,187,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,57555,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4290,153,False,,,,
1z12,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/1z12_results.txt,8493572,189,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38319,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1255,58,False,,,,
2cpl,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2cpl_results.txt,8493572,193,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37651,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1258,50,False,,,,
2duc,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2duc_results.txt,8493572,194,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,59914,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4742,164,False,,,,
2fd3,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/2fd3_results.txt,8493572,195,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40532,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1685,66,False,,,,
2fwf,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/2fwf_results.txt,8493572,196,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35641,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1015,38,False,,,,
2hnp,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2hnp_results.txt,8493572,203,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,45522,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2270,99,False,,,,
2l6c,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2l6c_results.txt,8493572,208,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34483,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,807,31,False,,,,
2l6d,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2l6d_results.txt,8493572,209,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34650,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,807,33,False,,,,
2l8l,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2l8l_results.txt,8493572,211,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37168,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1088,51,False,,,,
2l90,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD-R",results/pkad_benchmark_20260622/2l90_results.txt,8493572,212,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40760,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1658,70,False,,,,
2lzm,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2lzm_results.txt,8493572,213,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38333,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1309,55,False,,,,
2lzt,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/2lzt_results.txt,8493572,214,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35157,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1001,32,False,,,,
2m5s,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2m5s_results.txt,8493572,215,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34374,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,915,25,False,,,,
2mb5,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/2mb5_results.txt,8493572,216,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38510,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1217,61,False,,,,
2mi7,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2mi7_results.txt,8493572,217,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34171,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,528,39,False,,,,
2o89,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2o89_results.txt,8493572,218,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34675,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,758,34,False,,,,
2oeo,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2oeo_results.txt,8493572,219,2026-06-22 14:09:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36521,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1019,46,False,,,,
2ovo,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/2ovo_results.txt,8493572,220,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,31702,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,418,16,False,,,,
2oxp,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2oxp_results.txt,8493572,221,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36913,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1029,50,False,,,,
2pyo,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD-R",results/pkad_benchmark_20260622/2pyo_results.txt,8493572,223,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,74921,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,12133,0,False,,,,
2qdb,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2qdb_results.txt,8493572,224,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36482,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,998,46,False,,,,
2qmt,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/2qmt_results.txt,8493572,225,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32212,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,438,21,False,,,,
2rbm,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2rbm_results.txt,8493572,226,2026-06-22 14:09:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37053,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1054,51,False,,,,
2rdf,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2rdf_results.txt,8493572,227,2026-06-22 14:12:02,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36469,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,994,0,False,,,,
2rks,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/2rks_results.txt,8493572,228,2026-06-22 14:12:34,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37444,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1088,0,False,,,,
2rn2,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2rn2_results.txt,8493572,229,2026-06-22 14:13:05,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37994,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1238,55,False,,,,
2rvq,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/2rvq_results.txt,8493572,230,2026-06-22 14:20:09,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,43874,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2003,0,False,,,,
2sni,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/2sni_results.txt,8493572,231,2026-06-22 14:20:08,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,43640,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2451,0,False,,,,
2snm,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2snm_results.txt,8493572,232,2026-06-22 14:20:39,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37544,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1084,55,False,,,,
2tga,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2tga_results.txt,8493572,233,2026-06-22 14:20:38,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38170,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1629,40,False,,,,
2trx,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2trx_results.txt,8493572,234,2026-06-22 14:27:11,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40355,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1688,64,False,,,,
2udp,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2udp_results.txt,8493572,235,2026-06-22 14:28:42,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,64775,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,5252,200,False,,,,
2v8n,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/2v8n_results.txt,8493572,236,2026-06-22 14:34:15,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,64923,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,6584,138,False,,,,
2xv0,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2xv0_results.txt,8493572,237,2026-06-22 14:36:16,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35346,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,966,36,False,,,,
2xv2,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/2xv2_results.txt,8493572,238,2026-06-22 14:39:47,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35233,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,954,0,False,,,,
2zta,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/2zta_results.txt,8493572,239,2026-06-22 14:40:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,518,0,False,,,,
3bdc,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3bdc_results.txt,8493572,240,2026-06-22 14:40:49,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36843,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1047,49,False,,,,
3bh2,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/3bh2_results.txt,8493572,241,2026-06-22 14:40:49,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,85952,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,7770,340,False,,,,
3c1e,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3c1e_results.txt,8493572,242,2026-06-22 14:42:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37166,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1059,52,False,,,,
3c1f,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3c1f_results.txt,8493572,243,2026-06-22 14:44:19,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36936,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1041,50,False,,,,
3c1r,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3c1r_results.txt,8493572,244,2026-06-22 14:45:20,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35142,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,870,36,False,,,,
3c71,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3c71_results.txt,8493572,245,2026-06-22 14:47:21,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36366,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1168,0,False,,,,
3c73,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3c73_results.txt,8493572,246,2026-06-22 14:47:51,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,43830,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2220,0,False,,,,
3cyf,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3cyf_results.txt,8493572,247,2026-06-22 14:48:22,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38474,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1416,0,False,,,,
3cz9,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3cz9_results.txt,8493572,248,2026-06-22 14:48:52,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38604,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1484,54,False,,,,
3d4d,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3d4d_results.txt,8493572,249,2026-06-22 14:49:22,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,44804,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2060,0,False,,,,
3d6c,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3d6c_results.txt,8493572,250,2026-06-22 14:49:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37434,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1077,54,False,,,,
3dmu,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3dmu_results.txt,8493572,251,2026-06-22 14:51:24,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36763,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1024,49,False,,,,
3e5s,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3e5s_results.txt,8493572,252,2026-06-22 14:51:54,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,44992,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2114,100,False,,,,
3ebx,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/3ebx_results.txt,8493572,253,2026-06-22 14:54:26,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,31987,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,569,17,False,,,,
3egf,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/3egf_results.txt,8493572,254,2026-06-22 14:54:56,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,31833,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,420,18,False,,,,
3eji,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3eji_results.txt,8493572,255,2026-06-22 14:55:26,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37053,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1063,51,False,,,,
3ero,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3ero_results.txt,8493572,256,2026-06-22 14:55:26,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36921,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1046,50,False,,,,
3erq,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3erq_results.txt,8493572,257,2026-06-22 14:57:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36930,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1034,0,False,,,,
3erw,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/3erw_results.txt,8493572,258,2026-06-22 14:58:28,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,77845,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,7472,0,False,,,,
3evq,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3evq_results.txt,8493572,259,2026-06-22 14:58:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36921,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1034,50,False,,,,
3ezg,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3ezg_results.txt,8493572,260,2026-06-22 14:59:28,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38499,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1431,0,False,,,,
3f71,pkad_benchmark_20260622,20260622,crystal,PKAD-R,results/pkad_benchmark_20260622/3f71_results.txt,8493572,261,2026-06-22 14:59:59,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38574,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1451,0,False,,,,
3ft7,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/3ft7_results.txt,8493572,262,2026-06-22 15:00:29,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34878,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,744,0,False,,,,
3fx5,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260622/3fx5_results.txt,8493572,263,2026-06-22 15:00:29,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38437,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1714,0,False,,,,
3fz9,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/3fz9_results.txt,8493572,264,2026-06-22 15:00:59,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34889,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,819,0,False,,,,
3gb1,pkad_benchmark_20260622,20260622,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260622/3gb1_results.txt,8493572,265,2026-06-22 15:00:59,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32206,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,436,21,False,,,,
3gdk,pkad_benchmark_20260622,20260622,crystal,PKAD3,results/pkad_benchmark_20260622/3gdk_results.txt,8493572,266,2026-06-22 15:01:30,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,87078,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,7884,0,False,,,,
3h6m,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3h6m_results.txt,8493572,267,2026-06-22 15:02:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36926,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1069,50,False,,,,
3hzx,pkad_benchmark_20260622,20260622,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260622/3hzx_results.txt,8493572,268,2026-06-22 15:02:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36936,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1050,0,False,,,,
